Status,Source Page,Source Row,Association,Challenge Name,OCR Name,OCR Association,Start Date,End Date,Golfers,Ranked Golfers,Scores Posted,Metric Source
Completed,23,16,Idaho Golf Association,Shadow Valley Golf Course Challenge,Shadow Valley Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,64,15,113,full-page OCR | full-page OCR | full-page OCR
Completed,23,17,Indiana Golf Association,Ackerman-Allen Course Challenge,Miami Whitewater Golf Course Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,56,21,176,full-page OCR | full-page OCR | full-page OCR
Completed,23,18,Idaho Golf Association,Hillcrest Country Club Challenge,Hillcrest Country _Club Challenge,Idaho Golf Association,2026-06-01,2026-06-30,134,75,461,full-page OCR | full-page OCR | full-page OCR
Completed,23,19,Montana State Golf Association,2026 GHIN Challenge @ Yegen Golf Club C...,2026 GHIN Challenge_@ Hilands Golf Club...,Montana State Golf Association,2026-07-01,2026-07-31,32,20,149,full-page OCR | full-page OCR | full-page OCR
Completed,23,20,Greater Cincinnati Golf Association,Lassing Pointe Challenge,Lassing Pointe Challenge,Greater Cincinnati Golf Associa…..,2026-05-01,2026-07-31,48,21,157,full-page OCR | full-page OCR | full-page OCR
Completed,23,21,South Dakota Golf Association,GOLF CLUB AT RED ROCK Challenge ($601...,GOLF CLUB AT RED ROCK Challenge_($60 1...,South Dakota Golf Association,2026-05-17,2026-06-27,97,60,462,full-page OCR | full-page OCR | full-page OCR
Completed,23,22,Idaho Golf Association,TimberStone Golf Course Challenge,TimberStone Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,50,17,116,full-page OCR | full-page OCR | full-page OCR
Completed,23,23,Rochester District Golf Association,2026 ROGA Deerfield Challenge,2026 RDGA Deerfeld Challenge,Rochester District Golf Associat...,2026-06-01,2026-08-15,139,79,736,full-page OCR | full-page OCR | full-page OCR
Completed,23,24,GAP,GAP GHIN Challenges at Wyncote Golf Club,GAP GHIN Challenges at Wyncote Golf Club,,2026-05-18,2026-06-29,128,12,180,full-page OCR | full-page OCR | full-page OCR
Completed,23,25,Montana State Golf Association,2026 GHIN Challenge @ Anaconda CC,2026 GHIN Challenge_@ Ponderosa Butte...,Montana State Golf Association,2026-07-01,2026-07-31,10,4,31,full-page OCR | full-page OCR | full-page OCR
Completed,24,1,Greater Cincinnati Golf Association,Indian Ridge Golf Club Challenge,Indian Ridge Golf Club Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,50,16,199,full-page OCR | full-page OCR | full-page OCR
Completed,24,2,Idaho Golf Association,Cascade Golf Course Challenge,Tiara Rado Golf Course Challenge,Colorado Golf Association,2026-06-15,2026-07-31,66,33,245,full-page OCR | full-page OCR | full-page OCR
Completed,24,3,Arizona Golf Association,Papago Golf Course Challenge,COLDWATER GOLF COURSE Challenge,Golf Association of Michigan,2026-06-01,2026-07-31,42,24,210,full-page OCR | full-page OCR | full-page OCR
Completed,24,4,Carolinas Golf Association,Neuse CC Challenge,Neuse CC Challenge,Carolinas Golf Association,2026-07-01,2026-07-31,98,39,271,full-page OCR | full-page OCR | full-page OCR
Completed,24,5,South Dakota Golf Association,Bakker Crossing Golf Course Challenge,Blue Ash Golf Course Challenge,Greater Cincinnati Golf Associa.,2026-05-01,2026-07-31,101,32,268,full-page OCR | full-page OCR | full-page OCR
Completed,24,6,Idaho Golf Association,BanBury Golf Course Challenge,Juty Champions Golf Course Challenge,Ohio Golf Association,2026-07-01,2026-07-31,29,1,32,full-page OCR | full-page OCR | full-page OCR
Completed,24,7,Nevada Golf,Jerome Country Club Challenge,Jerome Country Club Challenge,Idaho Golf Association,2026-06-01,2026-06-30,63,25,194,full-page OCR | full-page OCR | full-page OCR
Completed,24,8,Idaho Golf Association,Jackpot Golf Course Challenge,Jackpot Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,20,5,39,full-page OCR | full-page OCR | full-page OCR
Completed,24,9,Greater Cincinnati Golf Association,Friendly Meadows Golf Club Challenge,Friendly Meadows Golf Club Challenge,Greater Cincinnati Golf Associa..,2026-05-01,2026-07-31,16,11,83,full-page OCR | row-context OCR | full-page OCR
Completed,24,10,Idaho Golf Association,Osprey Meadows at Tamarack Challenge,The Meadows at Mystic Lake Challenge,Minnesota Golf Association,2026-05-26,2026-07-26,167,43,363,full-page OCR | full-page OCR | full-page OCR
Completed,24,11,Virginia State Golf Association,"Williamsburg National, Yorktown Course C...","williamsburg National, Yorktown Course C...",Virginia State Golf Association,2026-06-01,2026-06-30,94,56,351,full-page OCR | full-page OCR | full-page OCR
Completed,24,12,Idaho Golf Association,Fremont County Golf Course Challenge,Fremont County Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,12,5,30,full-page OCR | corrected detail | full-page OCR
Completed,24,13,Texas Golf Association,Tierra Santa Golf Club 2026 Summer Chall...,Tierra Santa Golf Club 2026 Summer Chall...,Texas Golf Association,2026-06-02,2026-07-31,44,21,226,full-page OCR | full-page OCR | full-page OCR
Completed,24,14,Idaho Golf Association,Aspen/Birch Challenge,Aiken GC Challenge,Carolinas Golf Association,2026-07-01,2026-07-31,58,18,145,full-page OCR | full-page OCR | full-page OCR
Completed,24,15,Wyoming State / Colorado GA,Airport Golf Club Challenge,Airport Golf Club Challenge,Wyoming State / Colorado GA,2026-06-15,2026-07-31,72,46,390,full-page OCR | full-page OCR | full-page OCR
Completed,24,16,Greater Cincinnati Golf Association,Stonelick Hills Golf Club Challenge,Stonelick Hills Golf Club Challenge,Greater Cincinnati Golf Associa.,2026-05-01,2026-07-31,131,60,812,full-page OCR | full-page OCR | full-page OCR
Completed,24,17,Virginia State Golf Association,"Twin Lakes Golf Course, Oaks Challenge","Twin Lakes Golf Course, Oaks Challenge",Virginia State Golf Association,2026-07-01,2026-07-31,60,15,96,full-page OCR | full-page OCR | full-page OCR
Completed,24,18,Idaho Golf Association,Quail Hollow Golf Course Challenge,Quail Hollow Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,71,26,205,full-page OCR | full-page OCR | full-page OCR
Completed,24,19,Idaho Golf Association,Pinecrest Golf Course Challenge,Pinecrest Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,38,9,64,full-page OCR | full-page OCR | full-page OCR
Completed,24,20,Nebraska Golf Association,Jackrabbit Run Golf Course Challenge,Jackrabbit Run Golf Course Challenge,Nebraska Golf Association,2026-06-03,2026-06-30,10,4,22,full-page OCR | full-page OCR | full-page OCR
Completed,24,21,Texas Golf Association,Max A. Mandel Municipal Golf Course 202...,Max A. Mandel Municipal Golf Course 202...,Texas Golf Association,2026-06-01,2026-07-31,67,35,236,full-page OCR | full-page OCR | full-page OCR
Completed,24,22,Texas Golf Association,Lions Municipal Golf Course 2026 Summe...,Lions Municipal Golf Course 2026 Summe...,Texas Golf Association,2026-05-15,2026-07-13,114,35,278,full-page OCR | full-page OCR | full-page OCR
Completed,24,23,Florida State Golf Association,Rosedale Golf & Country Club Challenge,Rosedale Golf & Country Club Challenge,Florida State Golf Association,2026-05-15,2026-06-14,83,39,337,full-page OCR | full-page OCR | full-page OCR
Completed,24,24,Florida State Golf Association,San Carlos Golf Club Challenge,San Carlos Golf Club Challenge,Florida State Golf Association,2026-05-15,2026-06-14,69,34,212,full-page OCR | full-page OCR | full-page OCR
Completed,24,25,Texas Golf Association,Arlington Golf Assoc-Texas Rangers Golf Cl...,Arlington Golf Assoc-Texas Rangers Golf CL...,Texas Golf Association,2026-06-01,2026-07-31,98,16,175,full-page OCR | full-page OCR | full-page OCR
Completed,25,1,Idaho Golf Association,Aspen/Birch Challenge,Aspen/Birch Challenge,Idaho Golf Association,2026-06-01,2026-06-30,53,18,129,full-page OCR | full-page OCR | full-page OCR
Completed,25,2,Greater Cincinnati Golf Association,Hillsboro Etks Golf Club Challenge,Hillsboro Elks Golf Club Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,5,2,17,full-page OCR | full-page OCR | full-page OCR
Completed,25,3,Idaho Golf Association,Sage Lakes Golf Course Challenge,Sage Lakes Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,24,4,34,full-page OCR | full-page OCR | full-page OCR
Completed,25,4,Idaho Golf Association,Clear Lake Country Club Challenge,Heron Lakes Country_Club Challenge,Alabama Golf Association,2026-06-01,2026-08-01,30,20,140,full-page OCR | full-page OCR | full-page OCR
Completed,25,5,Idaho Golf Association,Canyon Springs Golf Course Challenge,Canyon Springs Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,24,7,52,full-page OCR | full-page OCR | full-page OCR
Completed,25,6,Golf Association of Michigan,LESLIE PARK GC Challenge,LESLIE PARK GC Challenge,Golf Association of Michigan,2026-06-01,2026-07-31,103,36,270,full-page OCR | full-page OCR | full-page OCR
Completed,25,7,Montana State Golf Association,2026 GHIN Challenge @ Beaver Creek Golf...,2026 GHIN Challenge@Beaverhead Golf….,Montana State Golf Association,2026-07-01,2026-07-31,43,19,130,full-page OCR | full-page OCR | full-page OCR
Completed,25,8,Florida State Golf Association,Hilaman Golf Course Challenge,Hilaman Golf Course Challenge,Florida State Golf Association,2026-05-15,2026-06-14,32,15,127,full-page OCR | full-page OCR | full-page OCR
Completed,25,9,Texas Golf Association,The Courses at Watters Creek Traditions C...,The Courses at Watters Creek Traditions C...,Texas Golf Association,2026-05-22,2026-08-19,139,35,351,full-page OCR | full-page OCR | full-page OCR
Completed,25,10,Ohio Golf Association,Denison Golf Club Challenge,July Denison Golf Club Challenge,Ohio Golf Association,2026-07-01,2026-07-31,51,19,165,full-page OCR | full-page OCR | full-page OCR
Completed,25,11,Rochester District Golf Association,2026 RDGA Ravenwood Challenge,2026 RDGA Ravenwood Challenge,Rochester District Golf Associat… 2026-06-01,,2026-08-15,150,38,657,full-page OCR | full-page OCR | full-page OCR
Completed,25,12,Greater Cincinnati Golf Association,Woodlands/Lakeside Challenge,Woodlands/Lakeside Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,55,16,139,full-page OCR | full-page OCR | full-page OCR
Completed,25,13,Texas Golf Association,Ross Rogers Golf Complex-Mustang Challe...,Ross Rogers Golf Complex-Mustang Challe….,Texas Golf Association,2026-05-01,2026-07-31,59,23,166,full-page OCR | full-page OCR | full-page OCR
Completed,25,14,Rochester District Golf Association,2026 ROGA Wild Wood Country Club Chal...,2026 RDGA Wild Wood Country_Club Chal..,Rochester District Golf Associat...,2026-06-01,2026-08-15,88,43,546,full-page OCR | full-page OCR | full-page OCR
Completed,25,15,Southern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge '26,Southern California Golf Associ...,2026-06-01,2026-08-14,249,67,707,full-page OCR | full-page OCR | full-page OCR
Completed,25,16,Greater Cincinnati Golf Association,The Mill Course Challenge,The Mill Course Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,54,24,218,full-page OCR | full-page OCR | full-page OCR
Completed,25,17,Greater Cincinnati Golf Association,Reeves Golf Course Challenge,Reeves Golf Course Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,27,7,87,full-page OCR | full-page OCR | full-page OCR
Completed,25,18,Virginia State Golf Association,"Shenandoah Valley Golf Club, Old Course C...","Shenandoah Valley Golf Club, Titus Course..",Virginia State Golf Association,2026-07-01,2026-07-31,22,7,52,full-page OCR | full-page OCR | full-page OCR
Completed,25,19,Alabama Golf Association,Highlands Challenge,LAKE MICHIGAN HILLS GC Challenge,Golf Association of Michigan,2026-06-01,2026-07-31,55,40,427,full-page OCR | full-page OCR | full-page OCR
Completed,25,20,GAP,GAP GHIN Challenge at Honeybrook,GAP GHIN Challenge at Honeybrook,GAP,2026-07-01,2026-08-12,95,42,345,full-page OCR | full-page OCR | full-page OCR
Completed,25,21,Southern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge'26,Southern California Golf Associ...,2026-06-01,2026-08-14,173,48,472,full-page OCR | full-page OCR | full-page OCR
Completed,25,22,Oklahoma Golf Association,July The Golf Club of Dublin Challenge,July The Golf Club of Dublin Challenge,Ohio Golf Association,2026-07-01,2026-07-31,77,14,140,full-page OCR | full-page OCR | full-page OCR
Completed,25,23,Montana State Golf Association,2026 GHIN Challenge @ Airport Golf Club ...,2026 GHIN Challenge@ Fairmont Hot Spr...,Montana State Golf Association,2026-07-01,2026-07-31,31,16,113,full-page OCR | full-page OCR | full-page OCR
Completed,25,24,Louisiana Golf Association,631 29667,English Turn G&CC Challenge,Louisiana Golf Association,2026-07-10,2026-08-10,97,48,311,full-page OCR | full-page OCR | full-page OCR
Completed,25,25,Texas Golf Association,2026 GHIN Challenge @ Pine Meadows,Champion Lakes Golf Course 2026 Summe…...,Texas Golf Association,2026-06-01,2026-07-31,64,35,297,full-page OCR | full-page OCR | full-page OCR
Completed,26,1,Montana State Golf Association,2026 GHIN Challenge @ Pine Meadows Golf Course,2026 GHIN Challenge @ Pine Meadows Go... Montana State Golf Association,,2026-07-01,2026-07-31,14,9,53,full-page OCR | full-page OCR | full-page OCR
Completed,26,2,Montana State Golf Association,2026 GHIN Challenge @ Highland View Golf Course,2026 GHIN Challenge @ Highland View G...,Montana State Golf Association,2026-07-01,2026-07-31,14,12,93,full-page OCR | full-page OCR | full-page OCR
Completed,26,3,Greater Cincinnati Golf Association,Aston Oaks Golf Club Challenge,Aston Oaks Golf Club Challenge,Greater Cincinnati Golf Associa..,2026-05-01,2026-07-31,73,21,232,full-page OCR | full-page OCR | full-page OCR
Completed,26,4,Greater Cincinnati Golf Association,Walden Ponds Golf Club Challenge,Walden Ponds Golf Club Challenge,Greater Cincinnati Golf Associa…,2026-05-01,2026-07-31,46,14,163,full-page OCR | full-page OCR | full-page OCR
Completed,26,5,Greater Cincinnati Golf Association,Elks Run Golf Club Challenge,Elks Run Golf Club Challenge,Greater Cincinnati Golf Associa..,2026-05-01,2026-07-31,81,28,370,full-page OCR | full-page OCR | full-page OCR
Completed,26,6,Texas Golf Association,Morris Williams Golf Club 2026 Summer Challenge,Morris Williams Golf Club 2026 Summer C..,Texas Golf Association,2026-05-15,2026-07-13,167,60,447,full-page OCR | full-page OCR | full-page OCR
Upcoming,1,1,Carolinas Golf Association,Cutter Creek Challenge,Cutter Creek Challenge,Carolinas Golf Association,2026-09-01,2026-10-15,8,0,0,visual review | corrected detail | corrected detail
Upcoming,1,2,Carolinas Golf Association,Arcadian Shores Challenge,Arcadian Shores Challenge,Carolinas Golf Association,2026-09-01,2026-10-15,0,0,0,corrected detail | corrected detail | corrected detail
Upcoming,1,3,New Jersey Golf,Galloping Hill Challenge,Galloping Hill Challenge,New Jersey Golf,2026-09-04,2026-10-12,46,0,0,full-page OCR | visual zero | visual zero
Upcoming,1,4,New Jersey Golf,Heron Glen Golf Course Challenge,Heron Glen Golf Course Challenge,New Jersey Golf,2026-09-04,2026-10-12,43,0,0,full-page OCR | visual zero | visual zero
Upcoming,1,5,Carolinas Golf Association,Longleaf Challenge,Longleaf Challenge,Carolinas Golf Association,2026-09-01,2026-10-15,12,0,0,full-page OCR | corrected detail | corrected detail
Upcoming,1,6,New Jersey Golf,Pinch Brook Golf Course Challenge,Pinch Brook Golf Course Challenge,New Jersey Golf,2026-09-04,2026-10-12,22,0,0,full-page OCR | corrected detail | corrected detail
Upcoming,1,7,Carolinas Golf Association,The Walker Course Challenge,The Walker Course Challenge,Carolinas Golf Association,2026-09-01,2026-10-15,52,0,0,full-page OCR | corrected detail | corrected detail
Upcoming,1,8,New Jersey Golf,Paramus Golf Course Challenge,Paramus Golf Course Challenge,New Jersey Golf,2026-09-04,2026-10-12,79,0,0,full-page OCR | corrected detail | corrected detail
Upcoming,1,9,Carolinas Golf Association,River Ridge GC Challenge,River Ridge GC Challenge,Carolinas Golf Association,2026-09-01,2026-10-15,36,0,0,full-page OCR | visual zero | visual zero
Upcoming,1,10,New Jersey Golf,EAST Challenge,EAST Challenge,New Jersey Golf,2026-09-04,2026-10-12,26,0,0,full-page OCR | corrected detail | corrected detail
Upcoming,1,11,New Jersey Golf,Hominy Hill Golf Course Challenge,Hominy Hill Golf Course Challenge,New Jersey Golf,2026-09-04,2026-10-12,91,0,0,full-page OCR | corrected detail | corrected detail
Upcoming,1,12,New Jersey Golf,WEST Challenge,WEST Challenge,New Jersey Golf,2026-09-04,2026-10-12,20,0,0,full-page OCR | corrected detail | corrected detail
